,ID,Area,City,Restaurant,price,avg_ratings,total_ratings,food_type,Address,delivery_time,Price_range,Rating_range,Delivery_range,primary_cuisine,num_of_cuisines,popularity_scores,Pop_bracket
4882,402934,Shivaji Nagar,Pune,Nh1 Bowls - Highway To North,250.0,3.8,20,"North Indian,Biryani,Combo,Snacks",Sb Road,37,mid range,avg rated,Fast Delivery,North Indian,4,11.569185263349008,Medium Popularity
4883,402935,Shivaji Nagar,Pune,Zaza 22 Spice Biryani,250.0,3.6,50,"North Indian,Biryani,Combo,Snacks",Sb Road,37,mid range,avg rated,Fast Delivery,North Indian,4,14.154572277807572,Medium Popularity
4884,402983,Kondhwa,Pune,Haldiram,300.0,4.2,500,"Indian,North Indian,Sweets",Kondhwa,65,mid range,High rated,slow ,Indian,3,26.10974562455643,High Popularity
4885,403007,Himayath Nagar,Hyderabad,Haldirams Sweets And Namkeen,300.0,4.3,20,"Sweets,Snacks",Ground Floor Moti Mahal Market,31,mid range,High rated,Fast Delivery,Sweets,2,13.091446482210719,Medium Popularity
4886,403196,Kondhwa,Pune,Hotel Dawat,300.0,2.9,80,"North Indian,Fast Food,Chinese,Mughlai",Kondhwa,76,mid range,below avg rated,slow ,North Indian,4,12.743902548550073,Medium Popularity
4887,403197,Central Bangalore,Bangalore,The Dessert Zone,200.0,3.9,20,"Bakery,Desserts,Ice Cream,Beverages",Central Bangalore,47,mid range,avg rated,Moderate,Bakery,4,11.87363750712135,Medium Popularity
4888,403209,Kurla,Mumbai,Raje Misal,300.0,2.9,80,"Indian,Fast Food,Snacks,Beverages",Kurla,44,mid range,below avg rated,Moderate,Indian,4,12.743902548550073,Medium Popularity
4889,403216,Central Bangalore,Bangalore,Burger It Up,200.0,4.1,20,"American,Continental,Beverages,Desserts,Fast Food",Central Bangalore,47,mid range,High rated,Moderate,American,5,12.482541994666033,Medium Popularity
4890,403219,Kondhwa,Pune,Hotel Al Zaika,300.0,3.6,50,"North Indian,Fast Food,Chinese,Mughlai",Kondhwa,71,mid range,avg rated,slow ,North Indian,4,14.154572277807572,Medium Popularity
4891,403308,Kondhwa,Pune,Delhi Zaika,300.0,2.9,80,"North Indian,Fast Food,Chinese,Mughlai",Kondhwa,74,mid range,below avg rated,slow ,North Indian,4,12.743902548550073,Medium Popularity
4892,403325,Shivaji Nagar,Pune,Pallavi Pure Veg,300.0,2.9,80,"North Indian,South Indian,Chinese,Beverages,Desserts",Shivaji Nagar,35,mid range,below avg rated,Fast Delivery,North Indian,5,12.743902548550073,Medium Popularity
4893,403458,Koregaon Park,Pune,Kuai Kitchen,1000.0,4.2,20,"Chinese,Japanese,Sushi,Asian,Thai",Koregaon Park,60,premium,High rated,slow ,Chinese,5,12.786994238438377,Medium Popularity
4894,403546,Matunga Wadala,Mumbai,Ganesh Chinese Dhaba,200.0,2.9,80,Chinese,Matunga Wadala,59,mid range,below avg rated,slow ,Chinese,1,12.743902548550073,Medium Popularity
4895,403632,Somajiguda & Khairtabad,Hyderabad,Kushi Tiffin Center,100.0,2.9,80,South Indian,Somajiguda & Khairtabad,48,budget,below avg rated,Moderate,South Indian,1,12.743902548550073,Medium Popularity
4896,403648,Banjara Hills,Hyderabad,Oh! Punjab,300.0,4.3,50,"Punjabi,North Indian,Chinese",Banjara Hills,75,mid range,High rated,slow ,Punjabi,3,16.9068502207146,Medium Popularity
4897,403655,Paschim Vihar,Delhi,Mehendiram Restaurant & Mocktail Bar,300.0,2.9,80,"Indian,Chinese,Tandoor",Paschim Vihar,52,mid range,below avg rated,Moderate,Indian,3,12.743902548550073,Medium Popularity
4898,403663,Rohini,Delhi,Vhc Food Chain,300.0,3.9,50,"Chinese,North Indian,Snacks,Pastas,Combo,Beverages",Rohini,48,mid range,avg rated,Moderate,Chinese,6,15.33411996762487,Medium Popularity
4899,403757,Central Bangalore,Bangalore,Zin Box,700.0,2.9,80,"Asian,Continental,Italian,Pan-Asian",Central Bangalore,46,premium,below avg rated,Moderate,Asian,4,12.743902548550073,Medium Popularity
4900,403942,Central Bangalore,Bangalore,Rickshaw Wala,350.0,2.9,80,"Indian,North Indian",Central Bangalore,34,mid range,below avg rated,Fast Delivery,Indian,2,12.743902548550073,Medium Popularity
4901,403977,Aundh,Pune,In Between,200.0,2.9,80,"Fast Food,Snacks",Aundh,74,mid range,below avg rated,slow ,Fast Food,2,12.743902548550073,Medium Popularity
4902,404220,Vadapalani,Chennai,Sri Balaji Foods And Snacks,180.0,2.9,80,"Snacks,Desserts,Juices,Beverages",West Mambalam,82,budget,below avg rated,slow ,Snacks,4,12.743902548550073,Medium Popularity
4903,404251,Dr.Radhakrishnan Salai-Mylapore,Chennai,Madrass Marina Mess,300.0,3.9,100,"Indian,Biryani,Sweets,Beverages,Tandoor",Mylapore,54,mid range,avg rated,Moderate,Indian,5,17.99897001568091,Medium Popularity
4904,404272,Nampally,Hyderabad,Halal Guys,300.0,2.9,80,"Fast Food,Beverages,Ice Cream",Nampally,48,mid range,below avg rated,Moderate,Fast Food,3,12.743902548550073,Medium Popularity
4905,404275,Salt Lake,Kolkata,Thali'S,300.0,2.9,80,Chinese  Snacks,Salt Lake,85,mid range,below avg rated,slow ,Chinese  Snacks,1,12.743902548550073,Medium Popularity
4906,404322,Nallakunta & Vidyanagar,Hyderabad,Pizza And Burgers,300.0,3.3,20,"Fast Food,Pizzas,Beverages",Nallakunta & Vidyanagar,43,mid range,avg rated,Moderate,Fast Food,3,10.046924044487296,Medium Popularity
4907,404330,Marol Sakinaka,Mumbai,Ya Hayyu Ya Qayyum,200.0,2.9,80,"Chinese,Arabian,Indian",Marol Sakinaka,49,mid range,below avg rated,Moderate,Chinese,3,12.743902548550073,Medium Popularity
4908,404427,Naranpura,Ahmedabad,La Pino'Z Pizza,400.0,4.3,500,Pizzas,Naranpura,39,mid range,High rated,Fast Delivery,Pizzas,1,26.731406234664917,High Popularity
4909,404504,Nsp,Delhi,The Bhukkad Chowk,400.0,2.9,80,"Chinese,Beverages",Nsp,64,mid range,below avg rated,slow ,Chinese,2,12.743902548550073,Medium Popularity
4910,404553,Rohini,Delhi,That Pizza Place,500.0,4.0,50,"Pizzas,Italian,Fast Food,Desserts,Continental,Mediterranean,American,Mexican,Indian,Combo,Beverages,Bakery,French,Sweets,European,Lebanese,Snacks",Rohini,36,premium,avg rated,Fast Delivery,Pizzas,17,15.727302530897303,Medium Popularity
4911,404607,Adajan,Surat,Hotel Hafiz,250.0,2.9,80,"North Indian,Indian",Adajan,47,mid range,below avg rated,Moderate,North Indian,2,12.743902548550073,Medium Popularity
4912,404623,Lake Town,Kolkata,Shivohan Kitchen,150.0,4.6,20,"Fast Food,Indian",Lake Town,88,budget,High rated,slow ,Fast Food,2,14.004803213527746,Medium Popularity
4913,404652,Jodhpur Cross Road,Ahmedabad,Mad Over Juice,200.0,2.9,80,"Beverages,Salads,Desserts",Prahlad Nagar,52,mid range,below avg rated,Moderate,Beverages,3,12.743902548550073,Medium Popularity
4914,404690,Rohini,Delhi,The Tangdi Club,400.0,2.9,80,"Indian,Tandoor,Biryani,North Indian,Fast Food,Mughlai,Snacks,Kebabs",Rohini,50,mid range,below avg rated,Moderate,Indian,8,12.743902548550073,Medium Popularity
4915,404737,Kidderpore,Kolkata,Red Chilli Restaurant,300.0,2.9,80,"Chinese,Seafood",Kidderpore,97,mid range,below avg rated,slow ,Chinese,2,12.743902548550073,Medium Popularity
4916,404761,Arumbakkam,Chennai,Jack N Jill Foods,300.0,2.9,80,"Chinese,Indian,Biryani",Arumbakkam,62,mid range,below avg rated,slow ,Chinese,3,12.743902548550073,Medium Popularity
4917,404791,Kurla,Mumbai,Sai Kiran Indian And Chinese Food,250.0,2.9,80,"Chinese,Indian",Kurla,40,mid range,below avg rated,Fast Delivery,Chinese,2,12.743902548550073,Medium Popularity
4918,404815,Nungambakkam,Chennai,Hotel Virudhunagar Elite,150.0,2.9,80,"Chinese,Biryani,Indian",Nungambakkam,57,budget,below avg rated,slow ,Chinese,3,12.743902548550073,Medium Popularity
4919,404853,Central Kolkata,Kolkata,Al-Baik,300.0,2.9,80,"Indian,Fast Food",Central Kolkata,52,mid range,below avg rated,Moderate,Indian,2,12.743902548550073,Medium Popularity
4920,404885,Sector 7 Rohini,Delhi,Ya Ya Momo,300.0,4.0,100,"Snacks,Fast Food,Chinese",Nsp,39,mid range,avg rated,Fast Delivery,Snacks,3,18.46048206736504,Medium Popularity
4921,404921,Kurla,Mumbai,Spice Grill,200.0,2.9,80,Chinese  Tandoor  Fast Food  Indian,Kurla,49,mid range,below avg rated,Moderate,Chinese  Tandoor  Fast Food  Indian,1,12.743902548550073,Medium Popularity
4922,404929,Koregaon Park,Pune,Pavlovs,400.0,2.9,80,"Indian,Fast Food,Beverages",Koregaon Park,54,mid range,below avg rated,Moderate,Indian,3,12.743902548550073,Medium Popularity
4923,404930,South Kolkata,Kolkata,Biggies Burger,300.0,4.1,100,American  Fast Food  Beverages,South Kolkata,53,mid range,High rated,Moderate,American  Fast Food  Beverages,1,18.921994119049163,Medium Popularity
4924,404999,Vidyanagar,Hyderabad,Box8 - Desi Meals,250.0,3.7,50,"North Indian,Biryani,Combo,Snacks",Ashok Nagar,38,mid range,avg rated,Fast Delivery,North Indian,4,14.547754841080005,Medium Popularity
4925,405000,Vidyanagar,Hyderabad,Itminaan Biryani - Dum Pukht,250.0,2.9,80,"North Indian,Biryani,Combo,Snacks",Ashok Nagar,39,mid range,below avg rated,Fast Delivery,North Indian,4,12.743902548550073,Medium Popularity
4926,405139,South Kolkata,Kolkata,Gambit'S Pizza,250.0,4.1,20,"Italian,Pizzas,Chinese,Combo",South Kolkata,69,mid range,High rated,slow ,Italian,4,12.482541994666033,Medium Popularity
4927,405188,Indiranagar,Bangalore,Cheese Meets Bread,300.0,4.6,50,"Snacks,Beverages",Lakshmipuram Ulsoor,57,mid range,High rated,slow ,Snacks,2,18.086397910531897,Medium Popularity
4928,405202,Ghatkopar Vikhroli,Mumbai,Popular Family Restuarant,400.0,2.9,80,Indian  Mughlai  Chinese  Biryani  Punjabi,Ghatkopar Vikhroli,55,mid range,below avg rated,Moderate,Indian  Mughlai  Chinese  Biryani  Punjabi,1,12.743902548550073,Medium Popularity
4929,405221,Kothapet & Dilsukhnagar,Hyderabad,Agra Sandwich Pasta  Momos Corner,300.0,2.9,80,"Italian,Snacks",Kothapet & Dilsukhnagar,36,mid range,below avg rated,Fast Delivery,Italian,2,12.743902548550073,Medium Popularity
4930,405296,Sector 7 Rohini,Delhi,Momo Shack,300.0,4.1,100,"Chinese,Fast Food",Nsp,44,mid range,High rated,Moderate,Chinese,2,18.921994119049163,Medium Popularity
4931,405340,Annanagar,Chennai,Cafe Express,280.0,2.9,80,"Pastas,Chinese,Waffle",Annanagar,72,mid range,below avg rated,slow ,Pastas,3,12.743902548550073,Medium Popularity
4932,405352,T Nagar,Chennai,Gnanambiga Veg,200.0,4.4,500,"South Indian,North Indian,Chaat,Sweets",T Nagar,73,mid range,High rated,slow ,South Indian,4,27.353066844773405,High Popularity
4933,405375,Laldarwaja,Ahmedabad,Kwality Walls Frozen Dessert And Ice Cream Shop,300.0,4.4,100,Ice Cream,Laldarwaja,36,mid range,High rated,Fast Delivery,Ice Cream,1,20.306530274101544,Medium Popularity
4934,405377,Kothrud,Pune,Loafmaster,300.0,2.9,80,"Snacks,Beverages",Kothrud,62,mid range,below avg rated,slow ,Snacks,2,12.743902548550073,Medium Popularity
4935,405396,Basavanagudi,Bangalore,Kwality Walls Frozen Dessert And Ice Cream Shop,300.0,4.5,20,Ice Cream,Basavanagudi,46,mid range,High rated,Moderate,Ice Cream,1,13.700350969755403,Medium Popularity
4936,405403,Himayath Nagar,Hyderabad,Deccan Chef,150.0,2.9,80,Indian,Himayath Nagar,34,budget,below avg rated,Fast Delivery,Indian,1,12.743902548550073,Medium Popularity
4937,405430,Basavanagudi,Bangalore,Apna Ghar,200.0,2.9,80,"Punjabi,North Indian,Combo,Thalis",Basavanagudi,45,mid range,below avg rated,Moderate,Punjabi,4,12.743902548550073,Medium Popularity
4938,405432,Basavanagudi,Bangalore,Bhojnayala,200.0,2.9,80,"Punjabi,North Indian,Combo,Thalis",Basavanagudi,45,mid range,below avg rated,Moderate,Punjabi,4,12.743902548550073,Medium Popularity
4939,405435,Basavanagudi,Bangalore,Bihar Babu,200.0,2.9,80,"Punjabi,North Indian,Combo,Thalis",Basavanagudi,39,mid range,below avg rated,Fast Delivery,Punjabi,4,12.743902548550073,Medium Popularity
4940,405458,Vadapalani,Chennai,Smiley,200.0,2.9,80,Chinese,Vadapalani,90,mid range,below avg rated,slow ,Chinese,1,12.743902548550073,Medium Popularity
4941,405465,Marol Sakinaka,Mumbai,New Shalimar,400.0,3.9,100,"Indian,Chinese,Continental",Marol Sakinaka,56,mid range,avg rated,slow ,Indian,3,17.99897001568091,Medium Popularity
4942,405502,T Nagar,Chennai,Sin & Tonic,1000.0,2.9,80,"Continental,Indian,Chinese",T Nagar,74,premium,below avg rated,slow ,Continental,3,12.743902548550073,Medium Popularity
4943,405522,Charminar,Hyderabad,Swagath Hotel,400.0,4.3,100,"South Indian,Chinese,Indian",Charminar,44,mid range,High rated,Moderate,South Indian,3,19.845018222417416,Medium Popularity
4944,405532,Rohini,Delhi,Laale Di Chaap,350.0,2.9,80,North Indian,Rohini,44,mid range,below avg rated,Moderate,North Indian,1,12.743902548550073,Medium Popularity
4945,405539,Kurla,Mumbai,Meal Bowl,300.0,4.2,100,Indian,Kurla,39,mid range,High rated,Fast Delivery,Indian,1,19.38350617073329,Medium Popularity
4946,405573,Perambur,Chennai,Chai World,250.0,4.4,50,"Beverages,Snacks",Perambur,52,mid range,High rated,Moderate,Beverages,2,17.300032783987035,Medium Popularity
4947,405657,Santoshpur,Kolkata,Morning Bites,300.0,2.9,80,South Indian,Santoshpur,93,mid range,below avg rated,slow ,South Indian,1,12.743902548550073,Medium Popularity
4948,405689,South Kolkata,Kolkata,Bunaphile,300.0,2.9,80,Continental,South Kolkata,80,mid range,below avg rated,slow ,Continental,1,12.743902548550073,Medium Popularity
4949,405728,Rohini,Delhi,Saffron Flavors,300.0,4.0,500,"North Indian,Biryani,Punjabi",Rohini,44,mid range,avg rated,Moderate,North Indian,3,24.866424404339458,Medium Popularity
4950,405732,Alipore,Kolkata,Nidhees Fast Food,200.0,2.9,80,"Chinese,Fast Food",Alipore,83,mid range,below avg rated,slow ,Chinese,2,12.743902548550073,Medium Popularity
4951,405798,Malleshwaram,Bangalore,Chinese Wok (Wok Express),250.0,3.9,100,"Chinese,Asian,Tibetan,Desserts",Malleshwaram,61,mid range,avg rated,slow ,Chinese,4,17.99897001568091,Medium Popularity
4952,405837,Scruz Bandra East,Mumbai,Casa Mia,500.0,2.9,80,Mexican,Scruz Bandra East,47,premium,below avg rated,Moderate,Mexican,1,12.743902548550073,Medium Popularity
4953,405845,Kausar Baugh Nibm Road,Pune,Hyderabadi Biryani House,150.0,2.2,20,"Biryani,Thalis,Indian,Desserts",Undri,77,budget,below avg rated,slow ,Biryani,4,6.697949362991531,Less popularity
4954,405869,Chembur,Mumbai,Big Shakes,300.0,2.9,80,"Beverages,Snacks",Chembur,48,mid range,below avg rated,Moderate,Beverages,2,12.743902548550073,Medium Popularity
4955,405872,Chembur,Mumbai,Santa Fe Burgers,400.0,2.9,80,"Pizzas,Pastas,Fast Food",Chembur,54,mid range,below avg rated,Moderate,Pizzas,3,12.743902548550073,Medium Popularity
4956,405879,Central Bangalore,Bangalore,Momo Monk,180.0,4.2,20,"Pan-Asian,Chinese",Central Bangalore,39,budget,High rated,Fast Delivery,Pan-Asian,2,12.786994238438377,Medium Popularity
4957,405888,Chembur,Mumbai,The Stone Pizza,400.0,2.9,80,"Pizzas,Pastas",Chembur,48,mid range,below avg rated,Moderate,Pizzas,2,12.743902548550073,Medium Popularity
4958,405907,Indiranagar,Bangalore,Prowl Foods By Tiger Shroff,500.0,4.4,50,"North Indian,Continental,Pan-Asian,Oriental",Indira Nagar,64,premium,High rated,slow ,North Indian,4,17.300032783987035,Medium Popularity
4959,405908,Indiranagar,Bangalore,Wowffles,400.0,4.1,50,"Desserts,Bakery",Indira Nagar,57,mid range,High rated,slow ,Desserts,2,16.120485094169734,Medium Popularity
4960,406007,Paldi & Ambawadi,Ahmedabad,La Pinoz Pizza,199.0,4.1,100,"Pizzas,Italian,Snacks,Desserts,Beverages",Paldi & Ambawadi,36,budget,High rated,Fast Delivery,Pizzas,5,18.921994119049163,Medium Popularity
4961,406009,Navrangpura,Ahmedabad,Bablu Shree Farali Centre,200.0,3.9,50,Indian,Navrangpura,35,mid range,avg rated,Fast Delivery,Indian,1,15.33411996762487,Medium Popularity
4962,406018,Central Bangalore,Bangalore,Bullet Biryani,280.0,4.4,20,"Biryani,Hyderabadi,Mughlai",Central Bangalore,38,mid range,High rated,Fast Delivery,Biryani,3,13.395898725983063,Medium Popularity
4963,406023,Tolichowki Hps Kids School Opposite,Hyderabad,Healthy Food House,100.0,2.9,80,Indian  Fast Food  Beverages,Tolichowki,83,budget,below avg rated,slow ,Indian  Fast Food  Beverages,1,12.743902548550073,Medium Popularity
4964,406043,Nallakunta & Vidyanagar,Hyderabad,Lassi N Cafe,200.0,2.9,80,"Beverages,Fast Food",Nallakunta & Vidyanagar,40,mid range,below avg rated,Fast Delivery,Beverages,2,12.743902548550073,Medium Popularity
4965,406046,Central Bangalore,Bangalore,Big Bites,400.0,2.9,80,Fast Food,Central Bangalore,53,mid range,below avg rated,Moderate,Fast Food,1,12.743902548550073,Medium Popularity
4966,406058,Himayath Nagar,Hyderabad,Break The Bread-Sandwiches And Burgers,200.0,3.6,20,Healthy Food,Himayath Nagar,35,mid range,avg rated,Fast Delivery,Healthy Food,1,10.960280775804323,Medium Popularity
4967,406074,Himayath Nagar,Hyderabad,Rice++,200.0,2.9,80,Healthy Food,Himayath Nagar,36,mid range,below avg rated,Fast Delivery,Healthy Food,1,12.743902548550073,Medium Popularity
4968,406095,Alipore,Kolkata,Truffoline,250.0,3.5,20,Bakery  Desserts,Alipore,83,mid range,avg rated,slow ,Bakery  Desserts,1,10.65582853203198,Medium Popularity
4969,406153,Kondhwa,Pune,Master Chef,300.0,2.9,80,"North Indian,Fast Food",Kondhwa,78,mid range,below avg rated,slow ,North Indian,2,12.743902548550073,Medium Popularity
4970,406154,Tarnaka Nacharam & Malkajigiri,Hyderabad,Kritunga Restaurant,500.0,3.7,500,"Biryani,Rayalaseema,Andhra,South Indian",Tarnaka Nacharam & Malkajigiri,59,premium,avg rated,slow ,Biryani,4,23.001442574014,Medium Popularity
4971,406239,Laldarwaja,Ahmedabad,Afood Aholic,300.0,2.9,80,"Chinese,Indian,North Indian",Laldarwaja,48,mid range,below avg rated,Moderate,Chinese,3,12.743902548550073,Medium Popularity
4972,406314,Chembur,Mumbai,Cafe Quba,400.0,4.1,1000,"Chinese,Indian,North Indian",Chembur,45,mid range,High rated,Moderate,Chinese,3,28.325894595192402,High Popularity
4973,406321,Rohini,Delhi,Snac Zilla,300.0,2.9,80,"Chinese,Snacks,Beverages",Rohini,47,mid range,below avg rated,Moderate,Chinese,3,12.743902548550073,Medium Popularity
4974,406328,Chennai,Chennai,Perambur Sri Srinivasa Sweets And Snacks,200.0,4.4,100,"Sweets,Chaat,Juices",Arumbakkam,61,mid range,High rated,slow ,Sweets,3,20.306530274101544,Medium Popularity
4975,406351,Annanagar,Chennai,The Sugar Free Keto Kafe - By Artinci,200.0,4.4,50,"Bakery,Beverages,Desserts",Annanagar,64,mid range,High rated,slow ,Bakery,3,17.300032783987035,Medium Popularity
4976,406412,Bibwewadi,Pune,Hotel Mawalaj,550.0,2.9,80,"Indian,Thalis",Bibwewadi,76,premium,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4977,406606,North Dumdum,Kolkata,Classic Fast Food Centre,200.0,3.7,50,"Indian,Chinese,Mughlai",North Dumdum,73,mid range,avg rated,slow ,Indian,3,14.547754841080005,Medium Popularity
4978,406777,Swargate,Pune,Malhar Family Restaurant And Bar,300.0,2.9,80,"North Indian,Chinese,Snacks",Swargate,48,mid range,below avg rated,Moderate,North Indian,3,12.743902548550073,Medium Popularity
4979,406780,Kothapet & Dilsukhnagar,Hyderabad,Fipola Grill House,400.0,2.9,80,"Seafood,Snacks,Grill",Kothapet & Dilsukhnagar,65,mid range,below avg rated,slow ,Seafood,3,12.743902548550073,Medium Popularity
4980,406801,Powai,Mumbai,Pizza Lover,250.0,2.9,80,Pizzas,Powai,58,mid range,below avg rated,slow ,Pizzas,1,12.743902548550073,Medium Popularity
4981,406826,Rajajinagar,Bangalore,Kapoors Chaat Bhandaar,250.0,4.2,100,"Street Food,North Indian,Desserts",Rajajinagar,55,mid range,High rated,Moderate,Street Food,3,19.38350617073329,Medium Popularity
4982,406845,Central Bangalore,Bangalore,Tottos Pizza,500.0,4.6,50,"Continental,Italian",Central Bangalore,44,premium,High rated,Moderate,Continental,2,18.086397910531897,Medium Popularity
4983,406903,Arumbakkam,Chennai,Burmese Kitchen,100.0,3.7,50,Burmese,Arumbakkam,67,budget,avg rated,slow ,Burmese,1,14.547754841080005,Medium Popularity
4984,407004,Kothapet & Dilsukhnagar,Hyderabad,Reddy Vari Biryani,250.0,2.9,80,"Indian,Biryani",Kothapet & Dilsukhnagar,72,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4985,407019,Kothapet & Dilsukhnagar,Hyderabad,Lalaji Dilli Wale,400.0,3.4,100,"North Indian,Chinese,Salads",Kothapet & Dilsukhnagar,65,mid range,avg rated,slow ,North Indian,3,15.691409757260283,Medium Popularity
4986,407041,Chembur,Mumbai,Ministry Of Curry,400.0,4.6,100,"Indian,Chinese",Chembur,49,mid range,High rated,Moderate,Indian,2,21.229554377469793,Medium Popularity
4987,407056,South Kolkata,Kolkata,Nusrats,150.0,4.7,100,"Biryani,Indian,Combo,Beverages,Fast Food",South Kolkata,70,budget,High rated,slow ,Biryani,5,21.69106642915392,Medium Popularity
4988,407187,Shivaji Nagar,Pune,Hot Kathi Rolls,200.0,2.9,80,"Snacks,Indian",Shivaji Nagar,45,mid range,below avg rated,Moderate,Snacks,2,12.743902548550073,Medium Popularity
